stabf,new_stabf
0,1.3168179e-09
0,1.1269331e-10
0,8.3839375e-08
0,1.4226843e-10
0,4.2889056e-07
1,2.5377396e-09
0,3.2508551e-09
0,1.4918609e-08
1,6.540894e-09
0,1.1229282e-12
0,9.508472e-09
1,2.5858204e-05
0,5.0704903e-06
0,1.0850174e-06
1,1.9948285e-10
0,6.264082e-10
0,4.7264406e-09
0,1.5600178e-10
0,2.520286e-10
0,2.2240004e-10
0,6.9328204e-10
0,2.2011047e-08
1,5.8857386e-10
0,3.3284533e-10
0,1.6397624e-10
0,1.8246448e-11
1,0.00051602704
0,5.0826503e-09
0,2.8207259e-09
1,9.109409e-09
0,5.7856255e-07
0,4.3243024e-11
0,8.378842e-11
0,8.4610565e-06
0,5.519824e-10
1,2.5459204e-11
0,9.1168445e-10
0,1.3371034e-09
0,2.5144107e-09
0,1.9289265e-11
0,2.2414843e-08
0,2.895457e-11
1,8.909873e-07
0,1.3652743e-08
0,2.7981942e-12
0,2.311975e-08
0,8.173511e-08
0,9.7456335e-11
0,2.7773214e-10
1,3.7070972e-08
1,0.04105105
0,2.8214023e-10
0,1.110741e-13
0,2.7713136e-07
1,7.132272e-08
0,4.8672113e-08
1,9.697669e-10
0,3.2192967e-11
0,2.8942453e-09
1,1.8395503e-09
1,1.3856995e-05
0,1.33522126e-11
0,3.8646022e-10
1,6.684911e-11
1,1.9929901e-08
0,5.4567628e-11
0,4.1466305e-12
1,1.7769273e-09
0,3.0204522e-10
1,6.7345858e-09
1,5.2781263e-07
1,1.4691161e-11
0,5.8958536e-09
0,1.7689534e-09
0,5.6374425e-09
0,2.5592986e-08
1,7.0551986e-10
0,4.776147e-09
1,2.8589458e-08
0,4.2720824e-10
1,9.783811e-12
1,6.8605824e-12
0,3.7847925e-09
1,0.111369506
0,8.6720604e-08
0,3.2119214e-09
0,4.8179817e-07
0,3.6206127e-09
1,7.432245e-06
1,3.794379e-08
0,9.793534e-09
0,1.0534197e-08
0,2.846635e-10
1,3.2697476e-06
0,6.425237e-11
0,1.4388447e-06
0,1.0351956e-10
0,4.9448227e-11
1,3.2497887e-13
1,1.8439387e-08
0,5.832402e-09
0,2.1092488e-08
0,3.1137893e-07
0,6.814857e-08
0,7.346586e-12
1,9.376854e-07
1,1.0807122e-10
1,1.4038274e-06
0,9.201191e-09
0,4.5808374e-10
0,2.1523089e-10
1,2.5775615e-08
1,0.96692073
1,9.334797e-08
1,0.00012154131
1,6.532344e-08
0,1.829809e-08
0,7.1051376e-10
0,4.551515e-09
1,7.364965e-08
1,5.694727e-05
1,4.1570292e-08
1,0.088913105
1,3.239026e-10
0,2.7479523e-09
0,1.779471e-09
1,2.4373729e-11
1,1.9007924e-08
1,0.0008878506
0,4.8600357e-10
1,1.2274941e-06
0,3.6590997e-10
0,1.3881027e-08
1,5.230792e-07
1,2.261403e-10
1,1.5195292e-10
0,4.71778e-11
0,1.1671045e-07
0,2.1690946e-10
0,1.5454482e-08
0,1.7509133e-10
0,2.6383418e-10
0,1.5258111e-10
0,2.2668971e-09
1,1.6128883e-09
1,1.3074099e-10
1,7.058044e-07
0,4.9202514e-10
0,8.59324e-12
0,8.2585744e-11
0,1.8561927e-07
0,5.4256716e-10
1,8.580359e-10
1,2.3647216e-08
0,4.3588834e-11
1,1.0269192e-06
0,1.2350088e-09
1,1.932474e-07
0,4.680801e-10
0,4.9422826e-09
1,5.9290644e-09
0,5.574826e-09
0,5.101134e-08
0,6.357486e-10
0,3.5813947e-09
1,6.8614014e-10
1,7.4380466e-09
0,1.3161795e-10
0,2.2642716e-07
0,1.08148484e-07
0,1.0018731e-11
1,3.008289e-06
1,1.7228874e-06
1,4.2826602e-07
0,1.5887608e-10
0,6.9629074e-08
0,4.806226e-15
0,2.7793445e-11
0,4.340254e-09
0,8.053001e-14
0,3.121165e-08
0,6.0821956e-09
1,2.7748629e-06
0,3.6503722e-10
1,6.527179e-11
0,3.5421607e-10
0,3.4353103e-09
1,2.119277e-09
0,3.141757e-09
0,5.2062755e-14
0,1.6216424e-06
0,3.651133e-09
0,1.9846872e-11
1,5.4351693e-07
1,4.0735654e-06
1,1.0883913e-09
1,2.390795e-07
1,6.361408e-05
0,8.1714795e-09
0,8.519682e-09
1,5.6875148e-08
1,1.9974962e-07
0,5.6815996e-10
0,3.4468155e-06
0,2.2662728e-06
0,3.7910774e-13
0,5.6124874e-09
1,9.692409e-05
1,1.0899712e-07
0,5.8274253e-11
0,5.369574e-10
0,4.5436074e-08
0,1.4158861e-07
1,3.812784e-08
0,2.2458233e-12
1,8.55003e-08
0,4.6352615e-09
0,1.1607797e-05
0,2.8538634e-07
0,2.2833625e-08
1,1.4305163e-09
0,4.8653643e-08
0,3.6612638e-10
0,3.0077666e-12
0,1.5293118e-08
0,5.98365e-10
0,4.429205e-08
0,8.58509e-10
1,7.895081e-12
0,3.806075e-13
0,1.3812618e-09
0,1.4814578e-06
1,1.3014107e-11
0,2.9382772e-08
0,1.583643e-08
0,1.4579052e-08
0,6.1182415e-09
0,6.03176e-07
0,5.2758057e-08
1,6.402126e-07
0,9.576014e-09
0,9.160019e-10
1,8.1986085e-10
0,2.483355e-08
0,5.826078e-07
1,5.0912973e-08
1,1.7617375e-13
1,1.1832151e-06
1,0.0011948701
0,1.5312817e-12
0,1.707735e-07
0,3.3263398e-10
0,4.8537597e-08
1,3.867126e-09
1,5.92143e-11
1,1.1124949e-06
0,4.2841737e-11
0,1.6362952e-09
0,3.2042755e-07
0,2.2912366e-12
1,0.000112716945
0,8.241828e-08
0,2.0387932e-12
1,2.7921934e-10
0,2.5624367e-10
0,1.1199439e-09
0,2.6198108e-12
0,1.4918287e-09
0,9.946965e-08
0,1.8420502e-09
1,7.831532e-09
0,3.639447e-12
1,5.4105763e-06
1,1.6076163e-11
0,1.4732875e-06
0,9.358339e-10
0,1.7652526e-09
1,0.00014751218
1,0.0019180347
0,8.7057366e-08
1,3.745016e-07
0,1.3460883e-08
1,5.5884193e-06
0,5.4557407e-08
0,1.0226377e-10
0,7.786521e-09
1,6.927228e-05
0,1.1953845e-13
1,0.03135477
0,4.662327e-11
0,1.7227045e-08
0,6.26507e-11
1,4.84391e-06
1,1.0335522e-06
1,1.8293751e-07
0,8.7186855e-11
0,3.751496e-12
1,1.8823218e-10
0,1.1818309e-07
0,1.2153038e-11
0,5.0691837e-09
0,7.185579e-08
1,3.3674457e-06
0,2.6226377e-10
0,2.273262e-09
1,2.17878e-06
0,7.2252e-08
1,4.672051e-07
0,5.3512452e-09
0,1.3558676e-07
1,6.913876e-07
0,3.659131e-08
1,4.950856e-10
0,1.3599619e-08
1,6.4992623e-06
0,8.017684e-08
0,2.877749e-12
1,1.0419655e-08
0,1.8841698e-05
1,2.5451903e-09
0,2.5397451e-08
1,3.774008e-09
1,2.7063743e-10
0,8.330423e-09
1,1.4568267e-08
0,5.3918585e-09
0,8.202034e-10
0,3.943776e-12
0,2.8003727e-08
1,0.21994916
0,1.626786e-08
1,2.9204104e-11
0,1.28074e-12
0,4.847968e-06
1,6.0353217e-10
0,6.916329e-06
0,1.9790674e-07
0,1.2986499e-09
0,4.3285375e-10
1,1.3605691e-08
0,1.0566757e-08
0,4.4178183e-10
0,1.3807861e-11
0,3.9783277e-11
0,1.0281948e-09
1,0.0049320334
1,6.2877953e-10
0,1.0484104e-12
1,3.2711094e-07
0,4.8134316e-13
1,1.1095774e-07
0,1.3881657e-09
0,3.085973e-08
0,4.2678576e-09
0,1.3612206e-12
0,8.304861e-14
0,3.916543e-07
1,5.4493864e-08
1,4.9735757e-08
0,4.257453e-07
1,1.1838332e-07
0,8.025513e-09
1,5.2921707e-09
0,1.5017847e-08
0,1.2334338e-09
1,1.312719e-07
0,2.1158056e-11
0,8.3074565e-07
0,1.7091646e-12
0,2.5931982e-12
0,4.105378e-12
1,1.4858448e-10
0,9.8610384e-11
1,5.582938e-06
0,8.68483e-06
1,6.0741757e-05
1,0.9229727
1,8.6498825e-10
0,0.00024806947
0,7.9089295e-09
0,5.898544e-12
1,0.033723548
0,2.8829197e-07
0,3.1455957e-06
1,1.2851899e-06
1,5.785311e-07
1,1.0951544e-06
0,9.2790796e-11
0,2.3574867e-10
1,2.5267277e-09
0,3.7173833e-09
1,4.477391e-06
0,7.477993e-12
0,2.3628326e-08
1,3.9236663e-09
1,7.624216e-05
1,3.0175297e-08
1,5.9761446e-06
0,2.0177711e-12
0,3.4105874e-08
1,2.0684926e-11
1,2.440079e-08
0,4.5704454e-09
0,3.3004743e-09
1,6.345295e-11
0,4.180628e-05
1,5.321598e-08
1,3.3974308e-07
0,7.702134e-09
0,2.3330987e-10
1,9.971924e-09
0,5.3449337e-12
0,1.3309851e-11
1,2.5410632e-08
1,2.6254884e-12
1,0.657962
0,1.8141804e-09
0,8.142653e-12
1,4.9609085e-08
0,4.906834e-09
1,1.9103668e-11
1,1.1853544e-12
0,7.782278e-08
1,2.0995279e-07
0,1.6866816e-10
0,4.972884e-07
0,1.7420548e-11
0,2.3990449e-11
1,3.652632e-08
0,4.4649653e-08
0,1.440643e-07
0,1.7917742e-07
1,3.9168532e-07
1,3.6881613e-07
0,1.7179966e-11
0,3.2249175e-06
0,3.7850212e-10
1,2.8331328e-09
0,6.216226e-13
1,5.018096e-11
0,2.1750654e-13
0,1.1022175e-06
1,1.2159067e-07
0,2.399475e-11
0,1.497609e-07
0,4.2641986e-08
0,1.8339975e-09
0,5.1067144e-11
0,2.7901253e-12
0,3.604408e-08
0,2.1790443e-12
0,4.9646363e-09
0,2.5839104e-09
0,5.8141754e-09
0,9.513886e-11
0,4.246891e-09
0,1.4968203e-08
1,4.990328e-08
1,3.9325713e-11
0,5.0627714e-11
1,1.7331784e-08
0,3.0822007e-09
0,5.1258536e-10
0,1.6105827e-09
0,1.7053003e-07
0,2.1818524e-07
1,0.3429156
1,1.8152961e-06
0,5.6416805e-09
0,3.3634262e-07
1,6.2291537e-07
0,2.4868277e-07
0,1.3287829e-12
0,2.3631785e-09
1,1.6211988e-11
0,4.4258776e-08
1,0.00017748283
0,3.6879964e-13
1,2.7250997e-05
0,1.4294852e-09
0,1.345499e-10
0,2.0648773e-08
1,2.2079165e-08
0,2.2156425e-10
0,1.6156947e-11
0,8.82918e-12
0,4.9401844e-11
0,8.288538e-08
0,8.205805e-10
0,7.701429e-09
1,1.9917576e-09
0,7.5738775e-09
0,3.5869932e-06
1,6.3603385e-09
1,3.5275445e-07
1,8.5944045e-08
0,7.534061e-11
0,1.1782917e-09
0,1.8503474e-08
1,3.205669e-07
1,1.2040825e-09
0,7.743127e-09
0,2.6599628e-10
1,2.873481e-09
0,1.2493614e-07
0,1.4741258e-08
0,9.495075e-10
0,1.7414546e-10
0,7.511082e-09
1,1.7461856e-08
0,1.3762327e-10
0,7.015351e-12
0,3.5424663e-09
0,2.7119396e-10
1,5.921641e-12
1,9.064982e-10
1,1.78256e-06
0,1.9796996e-08
0,5.3405312e-08
1,2.0318488e-08
0,1.987824e-11
0,9.771966e-08
0,2.713317e-07
1,1.5590293e-11
1,3.587192e-09
0,1.9431402e-10
0,3.14544e-08
1,5.4905552e-08
0,2.0931344e-07
0,1.8944346e-10
0,4.804785e-08
1,7.3075004e-11
0,1.0339056e-09
0,5.5582014e-08
0,1.2190225e-08
1,3.0519594e-11
1,0.9996922
1,2.0218445e-11
0,2.1054188e-07
1,1.02696475e-07
1,2.0548218e-07
1,2.5570793e-07
0,1.0861909e-09
0,5.984192e-07
0,2.8508311e-09
0,8.5751475e-12
1,3.3627782e-07
0,8.095032e-09
1,0.55677325
0,7.753524e-11
0,1.4168293e-06
1,1.8935987e-08
1,3.0370664e-10
0,9.0068204e-07
0,1.8122554e-07
0,8.087629e-08
0,1.6845418e-08
1,1.8928563e-10
0,5.781991e-10
0,3.2380903e-08
0,6.7058994e-09
0,4.4073065e-10
0,7.733698e-12
0,0.0006312351
0,8.6681196e-09
0,7.670237e-08
0,1.4521957e-09
0,6.353142e-11
1,1.1069853e-06
1,1.1529366e-09
0,6.9745445e-14
1,2.1784426e-07
0,8.0133077e-07
0,1.5086908e-10
1,1.2664687e-08
1,6.225587e-09
1,3.2616324e-08
1,0.008736455
1,0.0038888112
0,3.1172092e-07
0,5.0697024e-10
0,7.562362e-08
1,4.4917306e-07
0,1.5606517e-10
0,1.9057186e-08
1,1.3535795e-05
0,7.1757036e-08
1,0.0004306102
1,2.8403306e-06
1,9.1333e-08
0,7.786283e-09
0,8.831125e-10
0,1.7298627e-08
0,6.0981677e-09
1,0.0045597395
1,6.590042e-07
0,2.1951513e-08
1,7.422068e-11
1,3.8639104e-05
0,2.0169921e-10
0,4.2315868e-08
0,1.1659537e-12
1,9.093022e-09
0,2.2183753e-09
0,3.2390026e-09
0,4.2641553e-09
0,6.51072e-10
1,5.001501e-10
0,1.5414592e-08
0,4.235396e-09
1,3.1879877e-06
1,0.00021579297
0,5.6460666e-11
0,3.4627902e-08
0,1.4706771e-08
1,0.00023714751
0,9.809205e-12
0,9.684444e-12
0,3.880396e-09
0,1.4835015e-08
0,3.1959837e-09
1,1.0199251e-12
1,1.663637e-08
0,3.882543e-09
0,2.8604483e-10
1,1.572763e-05
1,4.0827505e-11
1,2.0424449e-07
1,1.0711108e-09
1,4.148762e-06
0,5.185697e-08
1,6.072021e-08
0,4.652649e-09
1,8.5067495e-11
0,2.1200744e-08
0,3.0632367e-12
0,6.500582e-10
1,1.1302171e-08
1,0.00018664726
0,9.87272e-08
1,1.932108e-11
0,2.6277815e-09
1,2.9731764e-10
1,4.808833e-06
0,3.0852534e-09
0,6.987558e-09
0,5.3969373e-10
1,5.299461e-10
1,5.586339e-10
0,1.6708288e-10
0,3.634813e-08
0,2.001563e-10
1,0.68781275
0,1.6027255e-09
0,2.0815711e-09
1,3.3552003e-06
1,6.3861326e-06
1,4.0862627e-08
0,2.7590337e-09
0,9.60802e-11
0,9.193648e-09
0,3.2692432e-12
0,4.7767963e-07
0,4.1300433e-10
1,5.8566e-10
1,2.763233e-06
0,6.21697e-10
0,1.9825475e-09
0,6.096433e-10
0,2.0572692e-09
0,2.8066973e-09
0,5.7394743e-08
0,2.5947557e-09
1,3.6765127e-07
0,3.656068e-12
0,1.2470099e-08
0,9.65406e-10
0,2.4075002e-09
0,2.2262267e-08
0,1.0752401e-08
0,2.803466e-09
1,9.0226996e-07
1,8.8159545e-08
0,4.5024437e-10
0,8.447191e-09
0,3.129373e-08
1,1.1972238e-09
0,1.9994109e-10
1,6.6773254e-07
1,2.2224749e-05
1,0.0001490059
0,1.02517596e-07
1,9.770715e-07
1,7.899744e-06
1,4.619712e-07
0,2.68835e-12
1,2.3982857e-05
0,7.449469e-11
1,1.5701723e-11
1,0.0024186338
1,0.00064738566
0,2.6171687e-08
0,6.8871584e-12
1,1.1509134e-06
0,1.6772402e-10
0,1.950599e-08
0,9.843031e-08
0,6.507718e-09
1,2.7985366e-06
0,2.3905092e-10
1,3.197595e-08
1,3.5665812e-06
0,0.00076591683
1,5.181828e-13
0,2.5635138e-09
0,8.415912e-09
1,1.6117944e-08
1,9.262219e-06
1,4.6628678e-08
1,3.3603093e-10
1,2.4110957e-05
1,8.833085e-06
1,6.8530703e-10
1,0.00020701514
1,3.6200895e-08
1,2.9282263e-10
0,1.6121809e-09
0,3.2020392e-07
0,7.941974e-09
1,0.29538506
0,8.554211e-07
0,5.5349463e-09
1,1.2308761e-10
1,3.606265e-08
1,7.4855494e-10
0,2.5207475e-10
1,7.685436e-07
0,1.4186664e-07
0,2.3533793e-11
0,1.3524598e-09
0,3.3175105e-08
0,1.3800189e-09
1,0.0151759805
0,4.8400017e-09
1,0.0018236544
0,1.8367533e-08
1,1.1966586e-07
0,3.6769698e-09
1,0.006878681
1,4.849119e-10
0,2.081733e-10
0,4.890825e-10
1,2.6866027e-07
0,3.5587757e-08
0,2.7077352e-08
1,7.1541393e-07
0,9.295075e-11
0,8.691385e-08
1,1.2179306e-11
0,4.1857387e-10
0,1.0119066e-09
1,2.9069659e-05
0,2.8400105e-08
1,3.260319e-06
1,3.3541314e-09
1,1.3313451e-08
0,3.5995896e-07
0,1.5489421e-08
1,4.2045283e-09
0,7.012833e-09
0,4.4002473e-08
0,1.8048727e-08
0,9.4663095e-09
1,5.669266e-06
1,0.00070044305
0,2.0328437e-09
0,1.3523231e-09
0,2.3106597e-07
0,6.6379606e-12
0,1.4215216e-09
0,3.4026424e-11
0,4.4343355e-07
0,2.20847e-10
0,8.019468e-13
1,7.090693e-05
0,8.4499185e-08
1,5.9794e-07
0,7.6244583e-10
1,2.5008317e-06
1,5.704058e-09
1,0.00024707807
1,9.745254e-07
1,1.9405297e-07
0,1.2291658e-10
0,3.474096e-08
0,1.1608783e-09
1,4.8910707e-09
0,2.5827545e-11
1,0.008500324
1,8.916348e-09
1,3.4165887e-06
0,2.7743563e-10
0,1.0578024e-09
0,1.593798e-11
1,6.341469e-08
0,3.9154827e-08
1,4.994745e-09
0,4.6076515e-10
0,6.5407817e-09
0,1.6411886e-07
0,1.28093855e-11
0,3.3088036e-11
0,6.294323e-10
1,6.6679906e-10
1,7.746735e-12
0,1.1780831e-12
0,3.072629e-08
0,4.2357374e-08
1,4.7168694e-08
1,3.7147134e-07
0,1.1326808e-09
0,2.0432667e-08
0,5.0319513e-09
1,0.031929396
1,4.8113216e-09
1,1.2822165e-08
0,3.5137873e-08
0,2.658056e-10
0,6.144693e-10
0,1.8214198e-09
0,3.1206053e-08
0,6.785089e-09
1,3.7788034e-10
0,2.2381575e-06
0,4.0980908e-10
1,2.1393299e-11
0,2.26023e-10
1,1.0870138e-09
0,5.949186e-08
0,3.5735528e-10
1,2.4858398e-06
0,1.9598774e-08
1,0.00033811835
1,6.515224e-06
0,3.208479e-10
0,8.59229e-08
0,5.3838595e-10
0,2.265053e-08
1,3.084664e-10
0,1.738824e-08
1,1.0582347e-08
0,4.328123e-11
0,7.0620915e-10
0,1.5480518e-10
0,1.1482791e-10
1,2.4811384e-09
1,1.4369981e-08
1,3.135144e-08
0,2.3730975e-09
1,0.0024268231
0,6.5366066e-08
0,3.4453105e-09
0,5.466332e-09
1,2.0267925e-09
0,1.1558154e-07
1,5.5793294e-06
0,2.9421363e-07
1,4.2605155e-08
1,1.4357358e-05
0,5.6317897e-09
0,5.34143e-11
1,4.6964013e-12
0,4.9972892e-09
0,3.254576e-10
0,1.8052153e-10
0,3.4929806e-11
0,1.108782e-07
0,1.7667544e-06
0,8.7327856e-10
1,1.1821393e-08
1,2.8505232e-07
0,9.837119e-08
0,3.3033677e-07
0,4.77858e-09
1,4.668096e-06
1,1.2815439e-06
0,7.4569945e-13
0,1.6773241e-09
0,2.6355754e-10
0,3.6905565e-10
0,4.0255562e-13
0,7.659021e-09
1,7.796062e-09
0,1.5888547e-10
0,1.6902281e-09
0,4.0035424e-09
0,2.2886358e-10
0,2.605479e-12
1,1.0458416e-09
0,4.131966e-10
0,1.6009673e-07
0,6.3531754e-12
1,4.2728367e-08
0,2.7804143e-08
0,1.6653761e-09
1,9.901818e-06
0,4.53933e-11
1,4.9330925e-08
0,5.1601012e-09
1,1.8664947e-10
1,3.107895e-11
1,1.5280317e-08
0,3.6909527e-09
1,1.2745429e-06
0,4.603297e-09
0,8.200567e-13
0,2.1329771e-07
0,1.6861708e-07
0,9.554032e-08
0,5.3448114e-12
0,1.556322e-08
0,9.411264e-11
1,5.0207634e-09
1,0.00014278677
1,6.063957e-11
1,5.9589183e-07
0,4.923702e-12
0,6.267942e-10
0,1.290536e-09
0,2.264433e-10
0,1.7598822e-07
0,3.0863323e-08
0,4.5297686e-09
1,4.03425e-09
0,3.22662e-10
1,7.834013e-07
0,6.1762584e-08
1,2.1346133e-07
0,7.612997e-09
0,1.0116017e-09
1,0.7442616
1,7.819145e-05
0,1.06784555e-08
1,3.5732676e-06
1,5.356538e-07
0,5.383814e-12
0,1.2460347e-09
1,1.6956147e-12
1,0.00039989298
0,2.0653657e-08
1,6.148449e-08
1,1.438023e-06
0,1.4136795e-10
0,8.7106905e-11
0,1.6716799e-10
0,4.406521e-08
0,7.813591e-11
1,5.1071876e-09
1,6.970349e-07
0,1.963122e-11
0,2.4524015e-08
0,2.2003285e-07
0,2.1109363e-11
0,4.911532e-10
0,4.7585886e-09
1,0.85012144
0,1.3163295e-11
0,1.3879143e-06
1,1.8333356e-10
0,6.453984e-09
1,7.4403297e-06
0,8.2516306e-11
0,1.6447185e-09
0,6.577434e-10
0,7.488091e-10
0,4.224883e-09
0,1.07050075e-08
0,8.1751855e-10
1,2.9363836e-08
0,1.7523982e-08
0,3.5582542e-07
0,2.5213534e-10
0,2.4548068e-08
0,7.8754746e-11
0,1.5263016e-08
0,2.278019e-09
0,1.9138563e-08
0,2.6946213e-13
0,2.761482e-09
0,2.7327371e-09
0,9.1940855e-09
0,4.213904e-14
1,2.2524591e-06
0,9.139552e-09
1,1.8516739e-09
0,6.4941528e-09
1,5.63563e-06
0,3.6256298e-09
0,4.480532e-09
1,8.1620414e-07
1,1.2996453e-10
1,0.0067032278
0,1.1395769e-08
1,1.0985158e-07
0,1.2737052e-11
1,5.4158418e-06
0,6.738867e-08
0,8.462021e-11
0,2.3593837e-11
0,7.705866e-09
0,2.2286832e-11
1,6.1288913e-10
1,3.769162e-07
1,3.7968512e-06
1,5.8686996e-06
0,2.4828617e-09
0,5.0248943e-08
0,4.6403076e-11
1,7.905465e-08
1,2.7776887e-09
0,1.9889712e-09
0,3.2890872e-09
0,9.275364e-11
0,2.3325694e-05
1,2.7221936e-06
0,2.0088806e-09
1,1.6756813e-08
0,3.1752763e-13
0,6.779821e-10
0,1.2091895e-09
0,1.32762255e-08
0,8.5682864e-11
0,2.7923189e-08
0,5.306521e-10
1,6.970578e-11
1,2.5725606e-09
1,3.2506284e-07
0,3.5343256e-10
0,8.174901e-11
0,1.3427308e-07
0,8.994438e-10
1,0.0019658436
0,4.529354e-09
0,1.8358414e-06
1,3.118742e-05
1,1.5040442e-07
0,1.9097357e-08
1,7.6933204e-10
0,8.8885477e-10
1,1.8838962e-09
1,7.576814e-08
1,3.6161958e-09
0,3.1937046e-09
1,9.421224e-07
0,3.5642488e-13
1,0.00011249436
0,1.1711822e-09
0,2.9893865e-11
1,5.93421e-10
0,2.2165327e-08
0,8.872629e-09
1,2.0141128e-10
0,1.3837035e-09
1,1.6533735e-10
1,3.9664356e-09
0,6.8192e-08
1,0.9998485
0,1.2397056e-06
0,3.1008298e-08
0,8.62705e-09
1,0.3147027
1,1.4189859e-09
0,1.9661977e-08
0,2.461528e-10
0,1.3494553e-09
0,3.4010432e-09
0,6.46033e-07
1,1.122545e-05
0,6.259448e-10
0,4.3351225e-10
0,9.525516e-13
1,0.00067216996
0,6.8914915e-13
1,2.0859204e-08
1,1.314115e-10
0,3.1554346e-11
0,4.963464e-08
1,9.872342e-09
0,2.8010693e-14
1,2.8515126e-06
0,1.5701948e-13
1,1.4490187e-10
0,2.1805153e-09
0,3.8133226e-07
0,1.597531e-09
0,1.3991125e-08
0,4.556236e-11
1,1.4966346e-08
0,5.029754e-09
1,1.8834244e-10
1,8.047877e-05
1,3.1102547e-07
0,9.018788e-08
1,1.6186901e-07
0,1.4491334e-08
0,1.1939246e-08
0,1.6841677e-10
0,2.8086783e-13
0,5.296674e-09
1,3.227574e-10
1,5.234643e-06
0,8.3592674e-08
1,1.0107145e-09
0,2.378957e-13
1,2.0601761e-05
1,2.6384575e-10
0,5.023601e-07
0,7.830945e-10
0,2.3754784e-10
1,0.06230745
0,6.6060153e-09
0,8.561404e-08
0,4.0988254e-10
0,6.607382e-11
0,8.885249e-12
0,3.0583754e-11
0,2.6755002e-12
1,1.9071429e-09
1,5.6105524e-08
0,7.2493095e-10
0,1.1833405e-10
0,4.1627154e-13
0,7.657422e-11
1,2.5801267e-10
1,6.949343e-10
0,1.1925357e-09
0,1.5865979e-07
0,4.0514715e-07
0,1.8648615e-10
0,4.7545356e-07
1,8.860267e-09
0,3.1880344e-08
1,7.783799e-06
0,1.0020393e-11
0,1.01202146e-11
1,2.3012447e-08
0,8.439706e-12
0,1.8111351e-12
1,3.2598038e-08
0,6.6882206e-09
1,1.96909e-09
0,2.2253356e-07
0,1.5922484e-11
0,1.009999e-10
1,5.8797633e-07
1,1.675621e-06
1,8.7089717e-07
0,1.0902051e-13
0,8.222056e-09
1,2.7130062e-07
0,2.6598934e-09
0,9.6861235e-08
1,6.951555e-06
1,1.5264463e-09
0,1.3467212e-10
0,8.10776e-14
0,9.139339e-10
1,3.7646046e-09
0,9.707446e-07
0,3.498488e-07
0,1.7059493e-09
1,0.055484727
0,2.5198268e-08
1,2.2587293e-11
1,0.00010429444
0,5.1717084e-09
0,1.6359373e-08
1,1.157591e-08
0,2.4144473e-10
0,2.808534e-09
0,1.0997943e-08
1,9.469432e-05
1,1.6394232e-08
1,4.0804913e-08
0,6.8577566e-12
0,9.170713e-11
0,3.0867277e-11
0,8.065012e-07
0,6.417542e-08
0,1.3798567e-07
0,1.0451591e-10
1,7.5577204e-06
0,2.1207083e-09
0,6.6051835e-09
0,1.2124366e-09
0,7.5502014e-11
0,1.6695615e-09
0,3.538821e-08
1,2.3116934e-07
0,5.7708077e-10
1,1.686624e-06
0,7.644631e-09
0,2.5829209e-08
0,1.3321362e-10
0,3.601773e-10
0,1.5549029e-09
1,0.08205698
0,2.2954119e-10
0,3.8265918e-11
1,1.4347924e-07
1,6.3661944e-11
0,1.808992e-11
0,1.4120599e-10
0,2.0057121e-07
1,3.3091536e-07
0,2.0920405e-08
1,2.4152993e-10
1,1.2730754e-06
0,8.903279e-09
1,1.4384405e-08
0,7.953408e-08
0,7.646734e-08
0,8.375798e-09
1,6.0661973e-06
0,1.3392046e-08
0,1.7382835e-08
1,0.00014962825
1,2.0144686e-08
0,2.2759497e-11
0,8.476308e-09
0,1.6493248e-08
0,7.302381e-09
0,4.8257323e-09
0,1.387361e-09
1,2.3883377e-08
0,3.5705718e-12
1,2.7516447e-09
1,9.207791e-06
1,1.02945734e-07
0,1.1968567e-08
1,3.1873358e-07
1,4.5023108e-07
0,1.8734573e-06
0,6.4106784e-12
0,6.22314e-10
0,1.9181663e-10
0,1.14947774e-10
1,1.3907741e-08
0,1.48309125e-08
0,5.0074714e-06
0,3.8027284e-10
0,6.8496725e-10
1,1.2279654e-07
0,6.511312e-11
0,5.265793e-12
0,8.206885e-10
1,1.4585149e-07
1,3.4216462e-06
1,2.5750004e-09
1,0.00498718
0,1.3192521e-08
1,0.00031623998
0,3.6892143e-09
0,3.3798738e-11
0,9.431976e-09
0,1.2070538e-08
0,8.8408754e-08
1,6.8770765e-07
1,6.065372e-10
0,1.8851991e-11
0,8.711106e-11
0,3.1782715e-08
1,2.1637293e-08
1,5.469326e-07
0,1.9464352e-09
1,1.2157763e-08
0,2.2140298e-09
0,3.038884e-11
0,3.5330896e-07
1,0.24157496
0,2.7681696e-12
0,1.5674846e-08
0,1.97304e-06
0,7.4029843e-10
1,7.93691e-06
0,5.2661013e-09
1,1.1817533e-09
0,1.932365e-08
0,8.261781e-09
0,2.708056e-07
1,3.5802195e-06
0,1.0570855e-11
1,1.1490641e-09
0,1.1141583e-11
1,4.0372212e-09
0,1.5351471e-09
0,1.3564289e-07
0,1.564562e-10
0,2.2581856e-08
1,3.7079107e-07
1,4.317452e-08
1,1.4746151e-08
1,9.550182e-06
0,5.4075976e-08
1,1.2664547e-07
1,0.9257539
1,4.19078e-07
0,1.599953e-08
0,1.1632609e-09
0,9.2670577e-10
0,2.1512979e-07
1,1.021327e-08
1,6.379042e-11
0,4.8334764e-10
0,5.741899e-10
1,9.130035e-10
1,0.0029466029
1,4.323995e-07
0,8.180153e-12
0,6.4633094e-09
0,1.99486e-09
0,4.788783e-08
1,1.7973999e-09
0,3.85828e-08
